date,state,total_cases,total_deaths,total_tests,daily_positive_7day_ma,daily_deaths_7day_ma,daily_tests_7day_ma,positivity_rate_orig_7day_ma,positivity_rate_7day_ma,prevalence_ratio_mean,prevalence_ratio_lower,prevalence_ratio_upper,rt_mean,new_infected_mean,new_infected_lower,new_infected_upper,current_infected_mean,current_infected_lower,current_infected_upper,perc_current_infected_mean,perc_current_infected_lower,perc_current_infected_upper,total_infected_mean,total_infected_lower,total_infected_upper,perc_total_infected_mean,perc_total_infected_lower,perc_total_infected_upper
2020-05-28,AK,427,10,47970,3.28571,0.0,1203.57,0.00272997,0.00272997,2.5024,1.6682599999999999,3.75359,1.1223299999999998,41.9673,27.9782,62.951,445.099,296.732,667.648,0.000608437,0.000405624,0.000912655,2525.84,1683.89,3788.76,0.00345274,0.00230183,0.00517912
2020-05-29,AK,432,10,49439,3.71429,0.0,1141.86,0.00325285,0.00325285,2.54491,1.69661,3.81736,1.11476,42.4472,28.2982,63.6708,479.23900000000003,319.492,718.8580000000001,0.000655105,0.00043673599999999996,0.000982657,2568.29,1712.19,3852.43,0.00351077,0.00234051,0.00526615
2020-05-30,AK,435,10,51695,3.5714300000000003,0.0,1334.86,0.00267551,0.00267551,2.49106,1.66071,3.7366,1.1042399999999999,43.498000000000005,28.9987,65.247,511.61699999999996,341.07800000000003,767.425,0.000699365,0.00046624300000000003,0.00104905,2611.78,1741.19,3917.68,0.00357023,0.00238015,0.00535534
2020-05-31,AK,463,10,51695,7.57143,0.0,1169.71,0.00647289,0.00647289,2.759,1.83933,4.1385,1.09103,44.2642,29.5095,66.3963,540.986,360.657,811.4789999999999,0.0007395110000000001,0.000493007,0.00110927,2656.05,1770.7,3984.07,0.00363074,0.00242049,0.00544611
2020-06-01,AK,470,10,54190,8.42857,0.0,1388.29,0.00607121,0.00607121,2.73048,1.8203200000000002,4.09572,1.06226,43.8706,29.247,65.8058,565.013,376.675,847.5189999999999,0.0007723560000000001,0.0005149040000000001,0.00115853,2699.92,1799.95,4049.88,0.00369071,0.00246047,0.00553606
2020-06-02,AK,490,10,56203,11.0,0.0,1605.57,0.00685114,0.00685114,2.77116,1.8474400000000002,4.15675,1.02642,43.461999999999996,28.9746,65.1929,584.611,389.741,876.9169999999999,0.000799146,0.000532764,0.00119872,2743.38,1828.92,4115.07,0.00375012,0.00250008,0.00562518
2020-06-03,AK,508,10,58182,13.4286,0.0,1688.43,0.0079533,0.0079533,2.82575,1.88383,4.238630000000001,0.988599,41.4034,27.6023,62.1051,597.883,398.589,896.825,0.000817288,0.000544859,0.00122593,2784.78,1856.52,4177.18,0.00380672,0.00253781,0.00571007
2020-06-04,AK,518,10,60097,13.0,0.0,1732.43,0.00750392,0.00750392,2.79716,1.8647799999999999,4.19575,0.947406,39.5227,26.3485,59.284,604.386,402.92400000000004,906.579,0.000826178,0.000550785,0.00123927,2824.31,1882.87,4236.46,0.00386074,0.00257383,0.00579111
2020-06-05,AK,529,10,60990,13.8571,0.0,1650.14,0.00839754,0.00839754,2.83815,1.8921,4.25723,0.919017,38.8084,25.8722,58.2125,608.369,405.579,912.554,0.000831622,0.000554415,0.00124743,2863.11,1908.74,4294.67,0.00391379,0.00260919,0.00587069
2020-06-06,AK,541,10,63901,15.1429,0.0,1743.71,0.00868425,0.00868425,2.84718,1.89812,4.27076,0.908308,38.2135,25.4756,57.3202,609.4680000000001,406.31199999999995,914.202,0.000833125,0.000555416,0.00124969,2901.33,1934.22,4351.99,0.00396603,0.00264402,0.00594904
2020-06-07,AK,549,10,64904,12.2857,0.0,1887.0,0.00651071,0.00651071,2.72912,1.8194099999999997,4.09368,0.9111389999999999,37.2689,24.846,55.9034,608.931,405.954,913.3960000000001,0.00083239,0.000554926,0.00124858,2938.6,1959.06,4407.9,0.00401697,0.00267798,0.00602546
2020-06-08,AK,567,10,65912,13.8571,0.0,1674.57,0.00827504,0.00827504,2.81707,1.87805,4.22561,0.931435,37.602,25.068,56.403,608.89,405.926,913.335,0.0008323339999999999,0.000554889,0.0012485,2976.2,1984.13,4464.3,0.00406837,0.00271225,0.00610256
2020-06-09,AK,578,11,66890,12.5714,0.14285699999999998,1526.71,0.008234299999999998,0.008234299999999998,2.8102099999999997,1.87347,4.21531,0.969484,37.9674,25.3116,56.951,608.559,405.70599999999996,912.8380000000001,0.000831881,0.0005545880000000001,0.00124782,3014.17,2009.44,4521.25,0.00412027,0.00274685,0.00618041
2020-06-10,AK,598,11,67720,12.8571,0.14285699999999998,1362.57,0.00943594,0.00943594,2.86218,1.90812,4.29327,1.0200200000000001,38.6232,25.7488,57.9348,608.552,405.70099999999996,912.828,0.000831873,0.000554582,0.00124781,3052.79,2035.19,4579.18,0.00417307,0.00278205,0.00625961
2020-06-11,AK,616,11,69011,14.0,0.14285699999999998,1273.43,0.0109939,0.0109939,2.92516,1.9501099999999998,4.38775,1.0913899999999999,40.1502,26.7668,60.2252,609.069,406.046,913.6030000000001,0.000832579,0.000555053,0.00124887,3092.94,2061.96,4639.41,0.00422796,0.00281864,0.00634193
2020-06-12,AK,630,12,70880,14.4286,0.28571399999999997,1412.86,0.010212299999999999,0.010212299999999999,2.88646,1.9243,4.32969,1.17383,42.6016,28.401,63.9023,609.703,406.469,914.555,0.0008334460000000001,0.000555631,0.00125017,3135.54,2090.36,4703.31,0.00428619,0.00285746,0.00642929
2020-06-13,AK,656,12,71803,16.4286,0.28571399999999997,1128.86,0.014553299999999998,0.014553299999999998,3.05207,2.03471,4.5781,1.26671,46.0558,30.7038,69.0837,613.312,408.874,919.9680000000001,0.000838379,0.0005589190000000001,0.00125757,3181.6,2121.06,4772.4,0.00434915,0.00289943,0.00652372
2020-06-14,AK,665,12,73467,16.5714,0.28571399999999997,1223.29,0.013546700000000002,0.013546700000000002,3.00916,2.00611,4.51374,1.37376,51.5246,34.3498,77.28699999999999,621.3380000000001,414.226,932.008,0.000849351,0.000566234,0.00127403,3233.12,2155.41,4849.68,0.00441958,0.00294639,0.00662937
2020-06-15,AK,668,12,74437,14.4286,0.28571399999999997,1217.86,0.011847499999999999,0.011847499999999999,2.93833,1.9588900000000002,4.40749,1.4813,57.3646,38.2431,86.0469,634.439,422.959,951.658,0.0008672589999999999,0.000578172,0.00130089,3290.49,2193.66,4935.73,0.004497999999999999,0.00299866,0.00674699
2020-06-16,AK,681,12,76215,14.7143,0.14285699999999998,1332.14,0.011045600000000001,0.011045600000000001,2.90084,1.93389,4.35126,1.5709899999999999,64.6744,43.1163,97.0116,655.243,436.82800000000003,982.8639999999999,0.000895697,0.000597131,0.00134355,3355.16,2236.77,5032.74,0.0045864,0.0030576,0.00687961
2020-06-17,AK,701,12,77709,14.7143,0.14285699999999998,1427.0,0.0103113,0.0103113,2.86544,1.91029,4.29816,1.63609,74.3239,49.5493,111.486,686.1039999999999,457.403,1029.16,0.0009378839999999999,0.000625256,0.00140683,3429.48,2286.32,5144.23,0.004688,0.00312533,0.007031999999999999
2020-06-18,AK,713,12,81185,13.8571,0.14285699999999998,1739.14,0.0079678,0.0079678,2.7564599999999997,1.8376400000000002,4.13469,1.66336,83.0598,55.3732,124.59,727.7610000000001,485.17400000000004,1091.64,0.000994827,0.000663218,0.00149224,3512.54,2341.7,5268.82,0.00480154,0.00320103,0.00720231
2020-06-19,AK,729,12,83631,14.1429,0.0,1821.57,0.0077641,0.0077641,2.74253,1.8283599999999998,4.1138,1.6496,91.2443,60.8295,136.866,779.482,519.655,1169.22,0.00106553,0.000710353,0.00159829,3603.79,2402.53,5405.68,0.00492627,0.00328418,0.00738941
2020-06-20,AK,750,12,86918,13.4286,0.0,2159.29,0.00621899,0.00621899,2.6608400000000003,1.7739,3.99126,1.59984,96.4043,64.2695,144.606,837.078,558.052,1255.62,0.00114426,0.0007628410000000001,0.00171639,3700.19,2466.8,5550.29,0.00505805,0.00337203,0.00758708
2020-06-21,AK,761,12,88051,13.7143,0.0,2083.43,0.00658256,0.00658256,2.67611,1.78407,4.0141599999999995,1.5155299999999998,100.113,66.7417,150.16899999999998,898.977,599.318,1348.47,0.00122888,0.00081925,0.00184331,3800.31,2533.54,5700.46,0.0051949,0.00346327,0.00779235
2020-06-22,AK,767,12,90824,14.1429,0.0,2341.0,0.00604137,0.00604137,2.64414,1.7627599999999999,3.96621,1.42087,103.227,68.818,154.841,964.935,643.29,1447.4,0.00131904,0.0008793589999999999,0.00197856,3903.53,2602.35,5855.3,0.00533601,0.00355734,0.00800402
2020-06-23,AK,783,12,92947,14.5714,0.0,2390.29,0.0060961,0.0060961,2.6435,1.76233,3.96524,1.33366,104.867,69.9111,157.3,1032.2,688.133,1548.3,0.00141099,0.000940658,0.00211648,4008.4,2672.27,6012.6,0.00547936,0.00365291,0.00821904
2020-06-24,AK,797,12,96096,13.7143,0.0,2626.71,0.00522108,0.00522108,2.59227,1.7281799999999998,3.88841,1.26922,105.338,70.2252,158.007,1099.57,733.047,1649.36,0.00150308,0.00100205,0.00225462,4113.74,2742.49,6170.61,0.00562335,0.0037489000000000003,0.00843503
2020-06-25,AK,821,12,99452,15.4286,0.0,2609.57,0.0059123000000000005,0.0059123000000000005,2.62683,1.75122,3.94025,1.2351299999999998,109.98,73.3199,164.97,1170.93,780.618,1756.39,0.00160062,0.00106708,0.00240093,4223.72,2815.81,6335.58,0.00577369,0.00384913,0.00866054
2020-06-26,AK,839,14,101792,15.7143,0.28571399999999997,2594.43,0.00605694,0.00605694,2.63102,1.7540200000000001,3.94654,1.23658,116.171,77.4475,174.257,1246.95,831.299,1870.42,0.00170454,0.00113636,0.00255681,4339.89,2893.26,6509.83,0.0059325,0.003954999999999999,0.00889874
2020-06-27,AK,858,14,105581,15.4286,0.28571399999999997,2666.14,0.00578685,0.00578685,2.61348,1.74232,3.9202199999999996,1.26091,126.913,84.6088,190.37,1331.26,887.507,1996.89,0.00181979,0.00121319,0.00272969,4466.8,2977.87,6700.2,0.00610598,0.00407066,0.00915897
2020-06-28,AK,887,14,108300,18.0,0.28571399999999997,2892.71,0.00622253,0.00622253,2.63275,1.7551700000000001,3.9491300000000003,1.30063,137.30700000000002,91.5382,205.96099999999998,1422.51,948.341,2133.77,0.00194453,0.00129635,0.0029168,4604.11,3069.41,6906.16,0.00629368,0.00419579,0.00944052
2020-06-29,AK,908,14,108709,20.1429,0.28571399999999997,2555.0,0.0078837,0.0078837,2.70843,1.80562,4.06265,1.32865,147.373,98.2485,221.05900000000003,1518.36,1012.24,2277.54,0.00207555,0.0013837,0.00311333,4751.48,3167.65,7127.22,0.00649513,0.00433009,0.0097427
2020-06-30,AK,944,14,112185,23.0,0.28571399999999997,2748.29,0.00836885,0.00836885,2.7260400000000002,1.8173599999999999,4.08906,1.3412600000000001,157.583,105.056,236.375,1618.58,1079.05,2427.87,0.00221255,0.00147503,0.00331882,4909.06,3272.71,7363.6,0.00671054,0.0044737,0.010065799999999998
2020-07-01,AK,982,14,114400,26.4286,0.28571399999999997,2614.86,0.010107099999999999,0.010107099999999999,2.7936900000000002,1.8624599999999998,4.19053,1.33386,166.412,110.941,249.618,1720.32,1146.88,2580.47,0.00235162,0.00156775,0.00352743,5075.48,3383.65,7613.21,0.00693802,0.00462535,0.010407
2020-07-02,AK,1020,14,115909,28.4286,0.28571399999999997,2351.0,0.012092100000000001,0.012092100000000001,2.8635900000000003,1.9090599999999998,4.29539,1.30884,169.68200000000002,113.12100000000001,254.523,1815.67,1210.45,2723.51,0.00248197,0.00165465,0.00372296,5245.16,3496.77,7867.74,0.00716997,0.00477998,0.010754999999999999
2020-07-03,AK,1065,15,120208,32.2857,0.14285699999999998,2630.86,0.012271899999999999,0.012271899999999999,2.8654599999999997,1.91031,4.29819,1.26748,171.446,114.29700000000001,257.168,1904.06,1269.37,2856.09,0.00260279,0.00173519,0.00390419,5416.6,3611.07,8124.91,0.00740433,0.00493622,0.0111065
2020-07-04,AK,1114,16,122732,36.5714,0.28571399999999997,2450.14,0.0149262,0.0149262,2.9495299999999998,1.96635,4.4243,1.2215799999999999,173.563,115.709,260.345,1986.38,1324.25,2979.57,0.00271532,0.00181021,0.00407298,5590.17,3726.78,8385.25,0.00764159,0.00509439,0.0114624
2020-07-05,AK,1141,16,123753,36.2857,0.28571399999999997,2207.57,0.016436900000000004,0.016436900000000004,2.9912900000000002,1.9941900000000001,4.48693,1.17872,178.726,119.15100000000001,268.089,2068.7,1379.13,3103.05,0.00282785,0.00188523,0.00424178,5768.89,3845.93,8653.34,0.0078859,0.00525727,0.0118289
2020-07-06,AK,1168,16,123753,37.1429,0.28571399999999997,2149.14,0.0172826,0.0172826,3.01126,2.0075,4.51689,1.1592,184.642,123.095,276.96299999999997,2153.23,1435.49,3229.84,0.0029434,0.00196227,0.0044151,5953.54,3969.02,8930.3,0.0081383,0.00542554,0.0122075
2020-07-07,AK,1186,17,131420,34.5714,0.428571,2747.86,0.0125812,0.0125812,2.8584099999999997,1.9056099999999998,4.2876199999999995,1.1601299999999999,188.608,125.73899999999999,282.913,2238.61,1492.41,3357.92,0.00306011,0.00204008,0.00459017,6142.14,4094.76,9213.22,0.00839613,0.00559742,0.012594200000000002
2020-07-08,AK,1226,17,133401,34.8571,0.428571,2714.43,0.0128414,0.0128414,2.8628400000000003,1.9085599999999998,4.2942599999999995,1.1753200000000001,194.15900000000002,129.439,291.238,2327.9,1551.94,3491.85,0.00318217,0.00212145,0.00477326,6336.3,4224.2,9504.45,0.00866153,0.00577436,0.0129923
2020-07-09,AK,1273,17,135744,36.1429,0.428571,2833.57,0.012755200000000001,0.012755200000000001,2.8556,1.90373,4.2834,1.1983,208.33,138.887,312.495,2430.9,1620.6,3646.34,0.00332296,0.00221531,0.00498444,6544.63,4363.09,9816.95,0.00894632,0.00596421,0.0134195
2020-07-10,AK,1323,17,141931,36.8571,0.28571399999999997,3103.29,0.011876799999999998,0.011876799999999998,2.8214599999999996,1.8809799999999999,4.23219,1.2256799999999999,224.329,149.553,336.49300000000005,2545.24,1696.83,3817.87,0.00347927,0.00231951,0.00521891,6768.96,4512.64,10153.4,0.00925297,0.00616864,0.013879399999999998
2020-07-11,AK,1386,17,143376,38.8571,0.14285699999999998,2949.14,0.0131757,0.0131757,2.86089,1.90726,4.29134,1.25009,237.09,158.06,355.635,2666.16,1777.44,3999.24,0.00364456,0.00242971,0.00546685,7006.05,4670.7,10509.1,0.00957706,0.00638471,0.014365600000000001
2020-07-12,AK,1478,17,145475,48.1429,0.14285699999999998,3103.14,0.015514199999999999,0.015514199999999999,2.92952,1.95302,4.39428,1.26904,244.25099999999998,162.834,366.37699999999995,2783.5,1855.67,4175.25,0.00380496,0.00253664,0.00570744,7250.3,4833.53,10875.5,0.00991094,0.006607300000000001,0.014866399999999998
2020-07-13,AK,1537,17,146590,52.7143,0.14285699999999998,3262.43,0.016158000000000002,0.016158000000000002,2.94392,1.9626099999999997,4.41587,1.27158,252.641,168.42700000000002,378.961,2898.83,1932.56,4348.25,0.00396262,0.00264175,0.00594393,7502.94,5001.96,11254.4,0.0102563,0.00683753,0.0153844
2020-07-14,AK,1580,17,149473,56.2857,0.0,2579.0,0.0218246,0.0218246,3.0916099999999997,2.06108,4.63742,1.26076,267.157,178.105,400.736,3018.62,2012.41,4527.93,0.00412636,0.00275091,0.00618954,7770.1,5180.07,11655.1,0.0106215,0.0070810000000000005,0.0159322
2020-07-15,AK,1631,17,156093,57.8571,0.0,3241.71,0.0178477,0.0178477,2.98232,1.9882099999999998,4.47348,1.23815,283.813,189.209,425.719,3144.85,2096.57,4717.27,0.00429891,0.00286594,0.00644837,8053.91,5369.28,12080.9,0.0110095,0.00733964,0.0165142
2020-07-16,AK,1695,17,163022,60.2857,0.0,3896.86,0.015470300000000001,0.015470300000000001,2.8807400000000003,1.9204900000000003,4.32111,1.20515,288.79200000000003,192.528,433.18800000000005,3267.23,2178.15,4900.84,0.0044662,0.00297747,0.006699299999999999,8342.7,5561.8,12514.1,0.0114042,0.00760282,0.017106299999999998
2020-07-17,AK,1737,17,165414,59.1429,0.0,3354.71,0.0176298,0.0176298,2.9668200000000002,1.9778799999999999,4.45024,1.1592799999999999,288.075,192.05,432.11199999999997,3385.62,2257.08,5078.43,0.00462804,0.00308536,0.00694206,8630.78,5753.85,12946.2,0.011798000000000001,0.00786534,0.017697
2020-07-18,AK,1799,18,168363,59.0,0.14285699999999998,3569.57,0.016528599999999997,0.016528599999999997,2.93162,1.9544099999999998,4.39743,1.10697,284.431,189.62,426.64599999999996,3498.61,2332.4,5247.91,0.00478249,0.00318833,0.00717373,8915.21,5943.47,13372.8,0.0121868,0.00812455,0.018280200000000003
2020-07-19,AK,1882,18,173010,57.7143,0.14285699999999998,3933.57,0.014672200000000002,0.014672200000000002,2.8403,1.89353,4.26045,1.04712,284.258,189.50599999999997,426.38800000000003,3609.3,2406.2,5413.95,0.00493381,0.0032891999999999995,0.00740071,9199.47,6132.98,13799.2,0.012575399999999999,0.0083836,0.018863099999999997
2020-07-20,AK,1955,18,175586,59.7143,0.14285699999999998,4142.29,0.0144158,0.0144158,2.80555,1.87037,4.20833,0.9860700000000001,278.164,185.44299999999998,417.246,3708.74,2472.49,5563.11,0.00506974,0.00337982,0.0076046,9477.63,6318.42,14216.4,0.012955600000000001,0.00863709,0.0194335
2020-07-21,AK,2045,18,178626,66.4286,0.14285699999999998,4164.71,0.015950299999999997,0.015950299999999997,2.84273,1.89515,4.26409,0.923143,264.589,176.393,396.884,3788.69,2525.79,5683.03,0.00517902,0.00345268,0.00776853,9742.22,6494.81,14613.3,0.0133173,0.00887822,0.019976
2020-07-22,AK,2139,19,185333,72.5714,0.28571399999999997,4177.14,0.0173735,0.0173735,2.87558,1.9170599999999998,4.31338,0.863432,243.767,162.512,365.651,3843.85,2562.56,5765.77,0.00525442,0.00350295,0.00788163,9985.99,6657.33,14979.0,0.0136505,0.00910036,0.0204758
2020-07-23,AK,2203,19,189509,72.5714,0.28571399999999997,3783.86,0.0191792,0.0191792,2.96371,1.9758099999999998,4.4455599999999995,0.810709,224.912,149.941,337.36800000000005,3874.6,2583.07,5811.9,0.00529646,0.00353097,0.00794469,10210.9,6807.27,15316.4,0.013958000000000002,0.00930533,0.020937
2020-07-24,AK,2260,19,200572,74.7143,0.28571399999999997,5022.57,0.0148757,0.0148757,2.72012,1.8134099999999997,4.08018,0.77489,210.047,140.032,315.07099999999997,3876.32,2584.21,5814.47,0.00529881,0.00353254,0.00794821,10420.9,6947.3,15631.4,0.0142451,0.00949675,0.021367700000000003
2020-07-25,AK,2348,20,205066,78.4286,0.28571399999999997,5243.29,0.014957900000000001,0.014957900000000001,2.70076,1.8005099999999998,4.05115,0.75788,196.899,131.266,295.348,3848.89,2565.92,5773.33,0.00526131,0.00350754,0.00789197,10617.8,7078.57,15926.8,0.0145143,0.00967619,0.021771400000000003
2020-07-26,AK,2533,20,207264,93.0,0.28571399999999997,4893.43,0.0190051,0.0190051,2.8293,1.8862,4.24395,0.763537,183.877,122.584,275.815,3795.67,2530.45,5693.51,0.00518857,0.00345905,0.00778286,10801.7,7201.15,16202.6,0.0147656,0.00984375,0.022148400000000002
2020-07-27,AK,2627,21,207264,96.0,0.428571,4525.43,0.0212135,0.0212135,2.91171,1.94114,4.36757,0.7922939999999999,177.796,118.531,266.694,3729.22,2486.15,5593.83,0.00509773,0.00339849,0.00764659,10979.5,7319.68,16469.3,0.015008700000000002,0.010005799999999999,0.022513
2020-07-28,AK,2735,22,213875,98.5714,0.571429,5035.57,0.019575,0.019575,2.82196,1.8813099999999998,4.23294,0.843917,179.28099999999998,119.521,268.922,3655.86,2437.24,5483.79,0.00499745,0.00333163,0.00749617,11158.8,7439.2,16738.2,0.0152537,0.010169200000000002,0.022880599999999997
2020-07-29,AK,2803,22,223664,94.8571,0.428571,5475.86,0.0173228,0.0173228,2.7284599999999997,1.81897,4.09269,0.914207,186.058,124.039,279.087,3574.76,2383.17,5362.14,0.00488659,0.00325773,0.00732988,11344.9,7563.24,17017.3,0.015508100000000002,0.0103387,0.023262099999999997
2020-07-30,AK,2887,23,225057,97.7143,0.571429,5078.29,0.0192416,0.0192416,2.80214,1.8681,4.2032099999999994,0.9939549999999999,195.334,130.222,293.001,3486.28,2324.19,5229.42,0.00476564,0.00317709,0.00714846,11540.2,7693.46,17310.3,0.0157751,0.0105167,0.0236626
2020-07-31,AK,2993,23,233106,104.714,0.571429,4647.71,0.0225303,0.0225303,2.91121,1.9408,4.36681,1.0684799999999999,202.317,134.878,303.476,3399.81,2266.54,5099.71,0.00464743,0.00309829,0.00697115,11742.5,7828.34,17613.8,0.0160517,0.010701100000000002,0.0240775
2020-08-01,AK,3137,24,238633,112.714,0.571429,4795.29,0.0235052,0.0235052,2.91364,1.94242,4.37045,1.12453,213.334,142.22299999999998,320.001,3325.07,2216.71,4987.6,0.00454526,0.00303018,0.0068179,11955.8,7970.56,17933.8,0.016343299999999998,0.0108955,0.0245149
2020-08-02,AK,3273,24,243090,105.714,0.571429,5118.0,0.0206554,0.0206554,2.81872,1.87915,4.22808,1.15996,224.673,149.782,337.01,3265.31,2176.87,4897.96,0.00446358,0.00297572,0.00669537,12180.5,8120.35,18270.8,0.016650400000000003,0.011100299999999999,0.024975599999999997
2020-08-03,AK,3331,25,245807,100.571,0.571429,5506.14,0.018265299999999998,0.018265299999999998,2.72943,1.81962,4.09415,1.16901,232.764,155.17600000000002,349.14599999999996,3213.81,2142.54,4820.72,0.00439319,0.00292879,0.00658978,12413.3,8275.52,18619.9,0.016968599999999997,0.0113124,0.025452900000000004
2020-08-04,AK,3392,25,252649,93.8571,0.428571,5539.14,0.0169443,0.0169443,2.69192,1.7946099999999998,4.03787,1.15439,232.34900000000002,154.899,348.524,3168.0,2112.0,4752.0,0.00433056,0.00288704,0.00649584,12645.6,8430.42,18968.4,0.017286199999999998,0.0115241,0.025929300000000002
2020-08-05,AK,3447,25,257279,92.0,0.428571,4802.14,0.019158099999999997,0.019158099999999997,2.8001,1.86673,4.20015,1.1171200000000001,229.382,152.921,344.07199999999995,3132.79,2088.53,4699.19,0.00428243,0.00285495,0.00642365,12875.0,8583.34,19312.5,0.0175998,0.011733200000000001,0.0263996
2020-08-06,AK,3487,25,261572,85.7143,0.28571399999999997,5216.43,0.016431599999999998,0.016431599999999998,2.69676,1.79784,4.04513,1.06738,225.15599999999998,150.10399999999998,337.73400000000004,3114.18,2076.12,4671.27,0.00425699,0.00283799,0.00638548,13100.2,8733.45,19650.3,0.0179075,0.0119384,0.0268613
2020-08-07,AK,3542,25,268851,78.4286,0.28571399999999997,5106.43,0.015358799999999999,0.015358799999999999,2.67529,1.7835299999999998,4.01293,1.01458,224.21099999999998,149.474,336.31699999999995,3113.48,2075.65,4670.22,0.00425603,0.00283735,0.00638405,13324.4,8882.92,19986.6,0.018213999999999998,0.012142700000000001,0.027320999999999998
2020-08-08,AK,3621,26,273593,69.1429,0.28571399999999997,4994.29,0.013844399999999998,0.013844399999999998,2.6417,1.7611299999999999,3.96255,0.9731690000000001,218.55700000000002,145.705,327.835,3121.99,2081.33,4682.98,0.00426766,0.00284511,0.0064015,13542.9,9028.62,20314.4,0.0185128,0.0123419,0.0277692
